referrals,total_deposits,total_payouts,total_structure,airdrops_total,airdrops_received,team_address,ranking,team_name,team_benefits
51.0,27726.97,47712.05,3256.0,15918.31,512.43,0x2f8648e41aa022e8fc1eeb97e5b13dccc9a6fff2,15908.26,Team Name,Contact our team to add info
51.0,445.02,770.0,60.0,192.85,29.76,0xee93cb55249da955053515d2c04ba00142369a25,192.27,Team Name,Contact our team to add info
50.0,1088.75,257.35,50.0,52.11,20.44,0x9907c30df8d82d9f4396c8f3d0b26f90c7e18308,51.7,Team Name,Contact our team to add info
49.0,242.15,247.55,62.0,24.67,11.27,0x1b12a2f8a08244c0fdd1a4c4363a0032d033590f,24.44,Team Name,Contact our team to add info
49.0,2120.64,2545.11,183.0,353.86,32.24,0x1dbd1948bca962e9f7b03d4e6740371c4ef9c940,353.2,Team Name,Contact our team to add info
49.0,2326.2,1961.6,67.0,43.14,23.29,0x287f28c58d4f5d5589aa8291df774c303f292e40,42.66,Team Name,Contact our team to add info
49.0,385.48,258.2,207.0,58.92,0.78,0x3e6b792630c288e72c89c4a49777eda60479d5a5,58.9,Team Name,Contact our team to add info
49.0,2182.93,1790.55,320.0,117.06,28.24,0xc9785fe87f11b3416324acf425bfbbcbd738609d,116.48,Team Name,Contact our team to add info
48.0,1318.98,1047.58,48.0,189.7,11.67,0x0acfd7db187fd02e18ef5583bbca28ceeb14f2dc,189.46,Team Name,Contact our team to add info
48.0,9448.29,16284.98,100.0,1813.26,112.53,0x5eab1f24a9b3f8851d97d9bddb65fb84ee1c8b29,1810.92,Team Name,Contact our team to add info
47.0,415.04,307.75,62.0,36.31,4.14,0x1841b5ff3ac38d99ea0c48288df894e86dec6921,36.22,Team Name,Contact our team to add info
47.0,392.82,453.38,81.0,109.09,4.36,0x42c839d1bf608755850d57ba735cd348d6468453,109.0,Team Name,Contact our team to add info
47.0,1993.62,1620.89,57.0,451.42,29.17,0x5f110bd0ddc87c94c3ccd4a7715c306a642afa00,450.8,Team Name,Contact our team to add info
47.0,1235.42,1129.96,72.0,33.2,130.92,0x7b2e479a47430c6f484e1fd3577c87f218e010b5,30.41,Team Name,Contact our team to add info
47.0,275.49,227.81,60.0,21.39,15.59,0x856cb680908462de1b07c5b7ec3940a6323982ff,21.06,Team Name,Contact our team to add info
47.0,415.92,985.47,107.0,17.64,1.57,0xa1fb99efcd38d9fb16fee4eae3399de3ac299761,17.61,Team Name,Contact our team to add info
47.0,105.66,80.65,57.0,5.47,3.15,0xb45311853deb8ca43a1b4abfa95a72b700ba4560,5.4,Team Name,Contact our team to add info
47.0,947.77,996.36,124.0,60.66,10.03,0xbf7360ef7ee51eb44f3543fc50ff4a5e9e980781,60.45,Team Name,Contact our team to add info
47.0,13249.85,17069.94,257.0,747.76,220.11,0xcd59117173e641455e455167ee59536fa0e93846,743.08,Team Name,Contact our team to add info
47.0,1170.28,1580.7,132.0,99.66,84.75,0xde264a9819a596b33059923570ae91dd306827d9,97.86,Team Name,Contact our team to add info
46.0,2381.84,2241.5,121.0,112.36,67.45,0x5e4278f038283d41327e3a6c6eac73df1dc73082,110.89,Team Name,Contact our team to add info
46.0,204.12,219.68,47.0,19.31,1.84,0x6cbca4b0e6f9f3d8b03e87684f5cc44244afb7fb,19.27,Team Name,Contact our team to add info
46.0,401.46,308.41,72.0,70.98,19.85,0x7525d252a83e9e047cf90c99326e0c69ec191dd1,70.55,Team Name,Contact our team to add info
46.0,334.3,230.49,89.0,81.34,2.32,0x871cbcebfea837327032fcb09eda0fb32eec57c5,81.29,Team Name,Contact our team to add info
46.0,793.13,1706.59,165.0,107.08,32.2,0xaf8d5aad55f05b80cb2cec7ed09c27d99fd8d824,106.38,Team Name,Contact our team to add info
46.0,80.18,160.68,166.0,12.68,0.12,0xfe7b44678fc0ceeabf5d036c039ebe1fee6303e2,12.68,Team Name,Contact our team to add info
45.0,4134.28,4774.56,61.0,196.85,164.82,0x17a3142203714eb7f355788e6203dfa0b55d69a2,193.19,Team Name,Contact our team to add info
45.0,16852.62,6950.89,247.0,1541.87,14912.82,0x202b6657744b528895e6fde6f40b1ed3b47f49a2,1210.47,Team Name,Contact our team to add info
45.0,1929.01,1599.53,148.0,121.61,35.48,0x21912ef1f9d007798bcb765fa7006259b8cd180d,120.82,Team Name,Contact our team to add info
45.0,601.72,933.34,127.0,38.6,57.05,0xb25ab42dca6d2bc027ee113c559330ff7469351d,37.33,Team Name,Contact our team to add info
45.0,671.2,403.07,58.0,120.4,17.92,0xebaade8a677eb4fe1d771bcbeaf1e35d97abe0bb,120.0,Team Name,Contact our team to add info
44.0,5162.67,4492.81,62.0,218.2,73.78,0x0f53e66dfd25d0f9469d81a8e7130163094b862d,216.52,Team Name,Contact our team to add info
44.0,847.13,857.91,54.0,54.7,14.27,0x4a61d11876f2926daff0921fb8632e1b8150f0b4,54.38,Team Name,Contact our team to add info
44.0,419.96,460.62,78.0,45.63,81.18,0x5f296401d49172d465d084dcc5462c343c1de48e,43.78,Team Name,Contact our team to add info
44.0,3672.39,3452.73,439.0,49.31,188.51,0x944182de42bd4deb195f276a4fc8e0570da77d5f,45.03,Team Name,Contact our team to add info
44.0,1012.88,607.61,290.0,209.19,76.26,0x98b0b3af0b58333979adb6f182137144f2566f66,207.46,Team Name,Contact our team to add info
44.0,19197.6,27389.53,593.0,4234.95,424.64,0x9f02c6838837a3a03ef66033fe8ccfb639d65b39,4225.3,Team Name,Contact our team to add info
44.0,140.67,125.97,65.0,21.54,0.7,0xb9ad952edc71d63ee976b185823ea96d20a2aa82,21.52,Team Name,Contact our team to add info
43.0,1996.73,1959.25,47.0,12.98,38.05,0x07b42adf057fd840e057dad7b5ae7fc227ca7def,12.1,Team Name,Contact our team to add info
43.0,42.54,0.95,46.0,8.06,7.45,0x24b9f68836935c04093ba354735da3502d072483,7.89,Team Name,Contact our team to add info
43.0,194.07,174.06,51.0,27.64,1.18,0x37d9a4628f9df271648d0dd0eada889477c7f9f5,27.61,Team Name,Contact our team to add info
43.0,1298.78,482.11,45.0,89.88,357.23,0x6956b8bb898a54b1b4501bbfd794cec9ead9294c,81.57,Team Name,Contact our team to add info
43.0,1317.55,1176.58,52.0,231.62,19.32,0xb681af7650a1afdcf4f1ddf38164009cff2f68d9,231.17,Team Name,Contact our team to add info
43.0,214.7,190.38,43.0,21.24,1.76,0xd8a5142b85e50d2ab8b1106e769b0df791c2db27,21.2,Team Name,Contact our team to add info
43.0,7718.76,8323.0,59.0,133.39,141.42,0xdf34f404e180949bd303bb2b55056358acb366f7,130.1,Team Name,Contact our team to add info
42.0,3726.52,2767.5,42.0,23.03,126.8,0x823053adc4acf5d1cb367a879e48a754f13883d3,20.01,Team Name,Contact our team to add info
42.0,2246.17,3464.83,84.0,74.73,26.94,0xdb4856b28099bcaaf42f0c7b2179a72d6f6d3560,74.09,Team Name,Contact our team to add info
41.0,538.05,697.92,71.0,55.58,5.04,0x013575df7192206a6d16766317533f1779f67961,55.46,Team Name,Contact our team to add info
41.0,286.52,124.64,41.0,65.05,8.81,0x04233441ae548de0456cb3a8c17f17734a1bd2d1,64.84,Team Name,Contact our team to add info
41.0,1809.28,1751.67,60.0,151.19,19.51,0x2d97b2158a02287e6481242a4a86f7b66820ab5b,150.71,Team Name,Contact our team to add info
41.0,269.79,191.83,160.0,26.77,2.55,0x3f1a67003365742b6fb2b05b2c6cba466a38bf88,26.71,Team Name,Contact our team to add info
41.0,736.12,390.57,57.0,123.28,8.2,0x5d06c3b44ecf999b2d7d6ecdcefa23bd446328ee,123.08,Team Name,Contact our team to add info
41.0,1077.32,438.5,143.0,312.1,19.35,0x82c55a58adfddd51167752ae65155cb0f992a151,311.63,Team Name,Contact our team to add info
40.0,4342.86,5291.74,45.0,260.93,46.37,0x1f585a0861376754fed91c4c59d77394c6c55dfe,259.77,Team Name,Contact our team to add info
40.0,21216.99,43414.51,218.0,33148.83,93.12,0x207fd036c110218603b403f0147834a241a9bd05,33146.5,Team Name,Contact our team to add info
40.0,627.82,450.94,52.0,41.23,10.65,0x34fbfe141f248759067e6264ea4a91af2dee7b7d,40.96,Team Name,Contact our team to add info
40.0,2217.55,2760.06,122.0,248.66,71.23,0x68ae261e6ee6c25206b4f78df6fa645d79d38a66,246.88,Team Name,Contact our team to add info
40.0,8071.81,12723.59,149.0,681.63,157.62,0x86fb8e559b6beb742e40665223d890c39ac87f94,677.69,Team Name,Contact our team to add info
40.0,951.76,892.84,50.0,23.4,12.95,0x88153049f178bc5408c646b4442e41f14fd76e11,23.08,Team Name,Contact our team to add info
40.0,1297.49,1269.96,40.0,65.76,22.67,0xae7d4119c4c89ffdc1ec737a212c1565d112570e,65.19,Team Name,Contact our team to add info
40.0,236.18,384.82,62.0,12.65,4.7,0xd5e14c134ef84aba178aed3fce78ddf47808dfaf,12.53,Team Name,Contact our team to add info
40.0,7600.57,9739.96,43.0,66.99,114.15,0xfa44da287bca006cf1694b8f93075dbfe129abcf,64.14,Team Name,Contact our team to add info
39.0,892.97,1023.73,121.0,20.89,21.31,0x1f99120e58fa4372409a6a05e7b2198e7602133c,20.34,Team Name,Contact our team to add info
39.0,119.78,91.75,112.0,9.57,0.61,0x2bff3dc5fdd90afa6625087cc21686391ba481d6,9.55,Team Name,Contact our team to add info
39.0,549.88,400.42,235.0,62.36,6.12,0x548f224d8fd90604fe05906a1ae537220c86a7de,62.2,Team Name,Contact our team to add info
39.0,2493.87,1944.58,41.0,263.71,107.94,0x8b183341bea51c5b07d8193f6ffa5df3c86089dc,260.94,Team Name,Contact our team to add info
39.0,516.85,868.04,52.0,8.32,6.14,0x98bb8ef42bd12ed7adf9915b671fa7022518ef46,8.16,Team Name,Contact our team to add info
39.0,1741.57,2484.25,52.0,75.52,103.99,0x9cbe889e93ab481d78cb8ea27c97e1ec2cfb0213,72.85,Team Name,Contact our team to add info
39.0,429.77,272.95,44.0,52.33,3.27,0xd02c08edb126ed8fe636681a01912579e9123215,52.25,Team Name,Contact our team to add info
39.0,8226.21,13406.98,134.0,885.77,97.87,0xd4ebe6ee615bd2ec0c08e27356b61f376d24acb0,883.26,Team Name,Contact our team to add info
39.0,542.39,359.82,48.0,41.67,59.93,0xe2f1c1c317630e25b7a65c32da7d89ea1a9584ed,40.13,Team Name,Contact our team to add info
38.0,654.03,424.59,55.0,72.19,4.83,0x7028117b98f6687d285bdc79daa95d3d49a00df4,72.06,Team Name,Contact our team to add info
38.0,1228.34,1130.29,183.0,69.34,27.88,0x7ce602248edea48c398eb3122c68f8018e371f33,68.61,Team Name,Contact our team to add info
38.0,1355.08,1398.44,51.0,67.0,84.64,0xf1afa63db5a62b3fa76f510779dd0a5e4f12aa30,64.77,Team Name,Contact our team to add info
37.0,1809.32,3215.82,37.0,0.9,16.29,0x0c22f37a696cb384ec6753c5650874da2e3dc226,0.46,Team Name,Contact our team to add info
37.0,5917.41,13124.12,77.0,1400.62,958.63,0x293d9ec2040713261b4651643cc58130317b997c,1374.71,Team Name,Contact our team to add info
37.0,1214.23,1754.83,77.0,33.97,11.36,0x4d8eedcad642811b107b7e59cb0e1263c2014421,33.66,Team Name,Contact our team to add info
37.0,1426.43,1012.51,47.0,71.59,18.71,0x51ec0630e4145b174bf52a572ec9ec7d9509f672,71.08,Team Name,Contact our team to add info
37.0,96.96,98.6,67.0,14.18,0.56,0x585c864baf25dd29a288c722df1a9b0a06da548b,14.16,Team Name,Contact our team to add info
37.0,378.77,338.59,47.0,17.77,25.89,0x824ccbd914f798b5cd140f00481021de883b44d9,17.07,Team Name,Contact our team to add info
37.0,316.49,668.43,87.0,69.69,21.46,0xabc0e3faee254dc26c44724e40be2208f2aa8c20,69.11,Team Name,Contact our team to add info
37.0,3497.53,4686.37,71.0,356.63,72.72,0xb4fefb1261fbd3fb211647b37add9507302416fa,354.66,Team Name,Contact our team to add info
37.0,9803.81,12859.09,275.0,1336.82,133.02,0xc2fc360ebe63b52c67371788946d7ba482a24ac5,1333.22,Team Name,Contact our team to add info
36.0,48.4,49.57,38.0,0.0,0.53,0x1d4271626043a7f186ef0dba5b36296f4a39e068,-0.01,Team Name,Contact our team to add info
36.0,343.93,399.2,64.0,55.25,8.87,0x7a0f1202e5b4de6af4b527221efdf0fbeb10add1,55.0,Team Name,Contact our team to add info
36.0,155.25,118.69,36.0,48.7,10.73,0x807404c4c6a5344631bb6b35eb2cfeed0c6f6b4f,48.4,Team Name,Contact our team to add info
36.0,4632.03,5640.34,82.0,332.09,43.78,0xc2405316cf862e2d4923bebb42cd8ddbc591f5b4,330.87,Team Name,Contact our team to add info
36.0,257.22,182.7,73.0,18.93,4.03,0xf5e7408fb3af8cf9269c580cec2e94e88750bf69,18.82,Team Name,Contact our team to add info
35.0,653.08,514.06,40.0,42.95,5.23,0x184cb6df85dcdd6abe373d611f542a1823bfada9,42.8,Team Name,Contact our team to add info
35.0,1803.61,1335.02,103.0,161.89,16.24,0x1c2aff417a83f3f6c8ea844a6111e16fb58d260c,161.43,Team Name,Contact our team to add info
35.0,2526.64,3789.46,840.0,391.8,91.55,0x6b0d08cc36b5f1c80c584544e969f5d4f88706b7,389.18,Team Name,Contact our team to add info
35.0,3303.76,3097.03,51.0,44.04,58.57,0x6b4ba8cd90479498e7c5d8062eac17f50ae891e0,42.37,Team Name,Contact our team to add info
35.0,437.75,539.46,41.0,11.75,41.4,0x80a44405fe5f3cfa328be7a281f92dda8c9df098,10.57,Team Name,Contact our team to add info
35.0,715.35,754.31,42.0,0.04,11.01,0x8b56b00069c3f711c732d8cc22611a329a7153f3,-0.27,Team Name,Contact our team to add info
35.0,585.66,299.16,56.0,35.66,199.19,0x9051ffdf263568bd450e1eafb215cee490cc5550,29.97,Team Name,Contact our team to add info
35.0,5951.04,7352.77,670.0,195.5,92.01,0xd3258cd596c867442f1e708b023ab6f6b79cd6cd,192.87,Team Name,Contact our team to add info
35.0,420.48,426.92,182.0,28.37,29.89,0xd417341e83c5c0d9403e03dad023e832810d088f,27.52,Team Name,Contact our team to add info
34.0,358.4,617.21,42.0,24.3,10.29,0x261eeea323a1a651e62e0e4bbaa3ca7d826847f9,24.0,Team Name,Contact our team to add info
34.0,154.19,146.34,34.0,0.42,57.79,0x275b01457286f79f07505eb455455a5e23f4b36a,-1.28,Team Name,Contact our team to add info
34.0,8510.8,9300.13,76.0,27.83,105.14,0x4a6cd5e9da6165e2c2f81d09438921e67530510b,24.74,Team Name,Contact our team to add info
34.0,1218.58,3411.11,407.0,13.51,8.41,0x7173b1a747aff00b562f7624c5d435f56757dec6,13.26,Team Name,Contact our team to add info
34.0,2140.46,3310.06,236.0,112.61,97.58,0x8cee240164033ad7e7bfae4a04939ad9b138368d,109.74,Team Name,Contact our team to add info
34.0,244.45,221.03,298.0,35.98,0.29,0xe47404983c9f48ecf4763b7263d8ad55477e00eb,35.97,Team Name,Contact our team to add info
34.0,1898.35,3465.21,41.0,352.73,219.95,0xede1ea61a39244f5b14fb14fedf7679ae08a346b,346.26,Team Name,Contact our team to add info
34.0,700.7,624.99,51.0,25.61,7.09,0xf7b7deb5d2854ba4466a072dcce7720dda7d286a,25.4,Team Name,Contact our team to add info
33.0,28155.43,16711.96,176.0,10945.93,25043.33,0x273581b092e8274be1ce9127677419a488aaa472,10187.04,Team Name,Contact our team to add info
33.0,146.75,111.69,162.0,3.86,9.21,0x43e476c1a42ee72c07bd2ae1ae77076c6547ba6f,3.58,Team Name,Contact our team to add info
33.0,96.08,62.13,33.0,3.26,24.22,0x441dc6afe7debfa22922b630c519b0ddb2b2e3c3,2.53,Team Name,Contact our team to add info
33.0,1177.49,2025.26,34.0,423.82,28.54,0x544871ea159febe2f0c45840f26ba73466cdeb53,422.96,Team Name,Contact our team to add info
33.0,214.67,209.1,33.0,10.32,2.16,0x8ee5ec9f6a417ba2eb063174b3d6c71898fe8e0b,10.25,Team Name,Contact our team to add info
33.0,716.93,580.63,598.0,174.05,4.33,0xa5ea3442f2e794b02e61ed9fd48566cc15645932,173.92,Team Name,Contact our team to add info
33.0,3535.57,6902.81,102.0,106.98,46.92,0xd9d07a0ae2248de8c43529aef0c2ef7c48d1e0be,105.56,Team Name,Contact our team to add info
32.0,4281.03,2270.79,32.0,652.75,30.31,0x2611542eb8d784db9fb24a7d83373f3187ad5f82,651.8,Team Name,Contact our team to add info
32.0,776.19,522.22,36.0,65.37,72.66,0x27a9b10213cd659467cdffe2eb8ebaedbda3a57e,63.1,Team Name,Contact our team to add info
32.0,19662.09,24720.7,142.0,1261.47,205.94,0x2e33b57b708a2fbd6a62610e60e421057c24596c,1255.03,Team Name,Contact our team to add info
32.0,5249.44,5443.56,94.0,186.97,71.26,0x7b0089b472470ba04bc3ce745868e5346d855037,184.74,Team Name,Contact our team to add info
32.0,5648.44,10962.67,102.0,565.05,61.64,0x7fefed65a3368b6174590b11db26793be2c94ed6,563.12,Team Name,Contact our team to add info
32.0,696.0,721.23,150.0,163.52,12.56,0x9b215fbbc84393c70a5f3614a6001deaab213ca1,163.13,Team Name,Contact our team to add info
32.0,396.12,335.15,90.0,65.59,2.89,0x9ba605b2c5a90fa51c33d4d74ecd324c729fb904,65.5,Team Name,Contact our team to add info
32.0,1776.75,2393.45,45.0,53.5,22.49,0x9d0477f41eb760351f5f2e771b278c684b893018,52.8,Team Name,Contact our team to add info
32.0,358.26,671.48,66.0,15.37,114.0,0x9f95c565feaf52218ec83ed0fa607c843770d34e,11.81,Team Name,Contact our team to add info
32.0,9815.44,17157.82,87.0,1561.76,119.91,0xaa0c3faf589dca836e616810169c8716c477a31b,1558.01,Team Name,Contact our team to add info
32.0,190.79,121.79,32.0,1.21,8.52,0xb548790148902a1473680fad95fe393d6ce45cf4,0.94,Team Name,Contact our team to add info
32.0,2108.94,1652.1,54.0,79.57,39.16,0xc01ef4c52604ea6d4e81b7b83206ed2f6844ef8c,78.35,Team Name,Contact our team to add info
32.0,316.21,387.68,32.0,4.09,34.59,0xca6d60c81cd0c1fee05c02407011a20a51381cd1,3.01,Team Name,Contact our team to add info
32.0,19226.56,26559.22,9135.0,13635.89,12.24,0xebd960d7ffc6917ffcf3578c5615ba555fc7cb16,13635.51,Team Name,Contact our team to add info
31.0,69.08,20.95,59.0,9.65,0.61,0x062c06b65e6a4affdd0282a2ef2c1d3d9176c496,9.63,Team Name,Contact our team to add info
31.0,2450.91,3991.67,35.0,384.68,31.05,0x07aaba0365ede662210971e036a767b5569e11c6,383.68,Team Name,Contact our team to add info
31.0,1072.56,1698.72,43.0,33.74,20.76,0x0f86c9019616f3a5e1f21600c1edd7edcface12d,33.07,Team Name,Contact our team to add info
31.0,473.34,438.24,32.0,16.97,109.87,0x116cbbf921ba5eea8062d885d7a9157e3dbfce84,13.43,Team Name,Contact our team to add info
31.0,1052.08,1260.17,62.0,40.35,14.13,0x1586790bf2bff5e8335533c79d6847cf501fd627,39.89,Team Name,Contact our team to add info
31.0,27404.23,31092.78,313.0,4625.18,897.3,0x167abf3325eb715ea1cd8a2decbb4d29427af8bd,4596.23,Team Name,Contact our team to add info
31.0,7094.64,6834.44,58.0,62.53,110.77,0x24ad2ec977b4d3aec2048dd883dee76f6a03f6c2,58.96,Team Name,Contact our team to add info
31.0,515.0,620.35,40.0,29.28,7.41,0x328e5cf0e78da1cce50d0f7e4214fca9a3bf36ba,29.04,Team Name,Contact our team to add info
31.0,308.34,156.98,40.0,103.01,2.39,0x3ef4b90f60992f242d1b3fb97641f63f677cbb5a,102.93,Team Name,Contact our team to add info
31.0,82.86,32.59,31.0,13.55,0.44,0x53d59e4a3797a5314c43bbc5b74199eabaf6c573,13.54,Team Name,Contact our team to add info
31.0,1828.13,1259.16,90.0,252.14,217.51,0x5b1fa670429256513e4fcec23722c4946001c99e,245.12,Team Name,Contact our team to add info
31.0,205.27,296.8,33.0,38.97,67.25,0x5e654a85da6f656840231afe897d3a4f830d5991,36.8,Team Name,Contact our team to add info
31.0,694.1,514.47,48.0,48.03,84.2,0x61c9dad2dc9777c44180325865915fed78d018af,45.31,Team Name,Contact our team to add info
31.0,1050.16,1304.82,150.0,277.7,121.53,0x8725c49b07c935c750012a2ff973383368ec2ddf,273.78,Team Name,Contact our team to add info
31.0,4543.04,3913.76,51.0,1593.0,131.74,0x9bee21be2155147d985c200244148947c417f02d,1588.75,Team Name,Contact our team to add info
31.0,912.69,881.52,37.0,67.38,15.71,0xb2f431648069dcb4639bf36df492e58e7f35e693,66.87,Team Name,Contact our team to add info
31.0,127.79,89.29,31.0,11.67,11.9,0xc35f47a6062f340b2b2de09839ae3c270724509d,11.29,Team Name,Contact our team to add info
31.0,5980.6,7774.49,142.0,148.33,87.77,0xd8d5eb73bd3b97e02ccb4cc8f086101db9b52354,145.5,Team Name,Contact our team to add info
31.0,940.12,1192.91,232.0,59.65,95.52,0xd9554047d3005590d38f7ae834e57de1b01e551c,56.57,Team Name,Contact our team to add info
31.0,2505.08,3258.34,1954.0,552.92,8.61,0xed1e614691e0e9334a777b071ac27872b469f27a,552.64,Team Name,Contact our team to add info
30.0,2503.24,6902.29,192.0,136.78,22.19,0x2a46208a3c6b50d86e8dc093993631dfe92e6198,136.04,Team Name,Contact our team to add info
30.0,2893.14,4270.88,30.0,623.75,38.87,0x4eaf717934d4c9c92ad9b0a98349830c550cbed4,622.45,Team Name,Contact our team to add info
30.0,628.16,1434.28,54.0,68.09,3.81,0x5ae6644d6a9a7dc78a298a65290cc36a522c9ba4,67.96,Team Name,Contact our team to add info
30.0,129.12,116.95,30.0,20.76,1.78,0x5f228342a97294a50d32e78c464057f16ee15860,20.7,Team Name,Contact our team to add info
30.0,527.65,609.1,116.0,28.06,4.31,0x63d05b38de4d27acc47fe0eb10a51faeb19ce506,27.92,Team Name,Contact our team to add info
30.0,1522.54,1176.27,139.0,108.04,20.47,0x8caca0d4fa11496ff66fa57f3b03f768ea22984f,107.36,Team Name,Contact our team to add info
30.0,292.82,491.23,53.0,5.03,3.05,0x99490a6ab917aaf0ecb7066d971ed71fe0e4a6d3,4.93,Team Name,Contact our team to add info
30.0,1035.31,1755.38,58.0,125.05,39.33,0xa2a354a235bc36589bb5be0b3e37dfac3756b346,123.74,Team Name,Contact our team to add info
30.0,326.49,174.11,30.0,18.66,6.34,0xa3314ffb884d98edd678e43fc0738db0c6025c18,18.45,Team Name,Contact our team to add info
30.0,1193.24,1090.52,908.0,384.0,1.45,0xa5f6330bc6d29521f4438ac0b49bbe4b93ddb04b,383.95,Team Name,Contact our team to add info
30.0,107.76,102.08,30.0,0.0,0.89,0xaa8581e70564d2a40de36cf791e1fc321025a267,-0.03,Team Name,Contact our team to add info
30.0,1049.8,890.68,61.0,217.51,580.25,0xc309771d835ae799b45a122d0197c578a6d7216a,198.17,Team Name,Contact our team to add info
30.0,1658.21,1698.65,38.0,8.96,26.54,0xc7d39d55f24670fd90a2c9cc17267cb86e6d6a47,8.08,Team Name,Contact our team to add info
30.0,1214.43,1145.78,30.0,167.6,21.79,0xc90b08b0dc6c35d834c5c17012402576c0d35c66,166.87,Team Name,Contact our team to add info
30.0,3401.1,5409.14,54.0,265.76,228.02,0xd7c3d084bf5869e72174b62d4e5f3756b2709b51,258.16,Team Name,Contact our team to add info
30.0,21.1,17.7,30.0,0.92,0.23,0xd87fb86d2be79e7fec83753ec0d4ef5243f541c7,0.91,Team Name,Contact our team to add info
30.0,634.42,635.87,60.0,51.84,5.7,0xe357283bc8963fbc296751b880be1fb32c045453,51.65,Team Name,Contact our team to add info
29.0,489.35,677.65,57.0,58.64,11.96,0x0f969dbf980c07c141e9dc30f2acc6709d805023,58.23,Team Name,Contact our team to add info
